timestamp,hop_id,name,type,op_code,depth,allows_federated,result_ftype,reason_code,input_ftypes,dim1,dim2,is_sparse,input_ftypes_parsed,matrix_size,is_vector,has_input,num_inputs,ftype_category
2025-06-10 05:29:30.788,160,X,DataOp,TRead,45,True,ROW,PROPAGATE_FROM_INPUT,[],1000,100,False,[],100000,False,False,0,ROW
2025-06-10 05:29:30.789,164,sumXsq,DataOp,TWrite,46,True,null,PROPAGATE_FROM_INPUT,"[(hopID:845,name:X,ftype:null)]",-1,-1,False,"[{'hop_id': 845, 'name': 'X', 'ftype': 'null'}]",1,False,True,1,NULL
2025-06-10 05:29:30.802,178,is_row_in_samples,AggUnaryOp,+,127,False,null,UNKNOWN_HOP_TYPE,"[(hopID:963,name:tmp,ftype:null)]",341,1,False,"[{'hop_id': 963, 'name': 'tmp', 'ftype': 'null'}]",341,True,True,1,NULL
2025-06-10 05:29:30.802,178,is_row_in_samples,AggUnaryOp,+,127,False,null,DISALLOWED_OP,"[(hopID:963,name:tmp,ftype:null)]",341,1,False,"[{'hop_id': 963, 'name': 'tmp', 'ftype': 'null'}]",341,True,True,1,NULL
2025-06-10 05:29:30.803,180,X_samples,AggBinaryOp,AGGBINARY,130,True,null,AGGR_BINARY_MIXED_NULL,"[(hopID:963,name:tmp,ftype:null), (hopID:160,name:X,ftype:ROW)]",341,100,False,"[{'hop_id': 963, 'name': 'tmp', 'ftype': 'null'}, {'hop_id': 160, 'name': 'X', 'ftype': 'ROW'}]",34100,False,True,2,NULL
2025-06-10 05:29:30.803,180,X_samples,AggBinaryOp,AGGBINARY,131,True,null,TSMM_PATTERN,"[(hopID:963,name:tmp,ftype:null), (hopID:160,name:X,ftype:ROW)]",341,100,False,"[{'hop_id': 963, 'name': 'tmp', 'ftype': 'null'}, {'hop_id': 160, 'name': 'X', 'ftype': 'ROW'}]",34100,False,True,2,NULL
2025-06-10 05:29:30.803,180,X_samples,AggBinaryOp,AGGBINARY,131,True,null,PROPAGATE_FROM_INPUT,"[(hopID:963,name:tmp,ftype:null), (hopID:160,name:X,ftype:ROW)]",341,100,False,"[{'hop_id': 963, 'name': 'tmp', 'ftype': 'null'}, {'hop_id': 160, 'name': 'X', 'ftype': 'ROW'}]",34100,False,True,2,NULL
2025-06-10 05:29:30.803,181,X_samples,DataOp,TWrite,131,True,null,PROPAGATE_FROM_INPUT,"[(hopID:180,name:X_samples,ftype:null)]",341,100,False,"[{'hop_id': 180, 'name': 'X_samples', 'ftype': 'null'}]",34100,False,True,1,NULL
2025-06-10 05:29:30.804,185,X_samples_sq_norms,DataOp,TWrite,134,True,null,PROPAGATE_FROM_INPUT,"[(hopID:848,name:X_samples,ftype:null)]",341,1,False,"[{'hop_id': 848, 'name': 'X_samples', 'ftype': 'null'}]",341,True,True,1,NULL
2025-06-10 05:29:30.804,201,All_Centroids,DataGenOp,RAND,141,False,null,UNKNOWN_HOP_TYPE,"[(hopID:972,name:1.0,ftype:null), (hopID:998,name:0,ftype:null), (hopID:974,name:uniform,ftype:null), (hopID:993,name:-1,ftype:null), (hopID:998,name:0,ftype:null), (hopID:972,name:1.0,ftype:null), (hopID:850,name:4,ftype:null), (hopID:806,name:100,ftype:null)]",4,100,False,"[{'hop_id': 972, 'name': '1.0', 'ftype': 'null'}, {'hop_id': 998, 'name': '0', 'ftype': 'null'}, {'hop_id': 974, 'name': 'uniform', 'ftype': 'null'}, {'hop_id': 993, 'name': '-1', 'ftype': 'null'}, {'hop_id': 998, 'name': '0', 'ftype': 'null'}, {'hop_id': 972, 'name': '1.0', 'ftype': 'null'}, {'hop_id': 850, 'name': '4', 'ftype': 'null'}, {'hop_id': 806, 'name': '100', 'ftype': 'null'}]",400,False,True,8,NULL
2025-06-10 05:29:30.804,201,All_Centroids,DataGenOp,RAND,141,False,null,DISALLOWED_OP,"[(hopID:972,name:1.0,ftype:null), (hopID:998,name:0,ftype:null), (hopID:974,name:uniform,ftype:null), (hopID:993,name:-1,ftype:null), (hopID:998,name:0,ftype:null), (hopID:972,name:1.0,ftype:null), (hopID:850,name:4,ftype:null), (hopID:806,name:100,ftype:null)]",4,100,False,"[{'hop_id': 972, 'name': '1.0', 'ftype': 'null'}, {'hop_id': 998, 'name': '0', 'ftype': 'null'}, {'hop_id': 974, 'name': 'uniform', 'ftype': 'null'}, {'hop_id': 993, 'name': '-1', 'ftype': 'null'}, {'hop_id': 998, 'name': '0', 'ftype': 'null'}, {'hop_id': 972, 'name': '1.0', 'ftype': 'null'}, {'hop_id': 850, 'name': '4', 'ftype': 'null'}, {'hop_id': 806, 'name': '100', 'ftype': 'null'}]",400,False,True,8,NULL
2025-06-10 05:29:30.804,202,All_Centroids,DataOp,TWrite,141,True,null,PROPAGATE_FROM_INPUT,"[(hopID:201,name:All_Centroids,ftype:null)]",4,100,False,"[{'hop_id': 201, 'name': 'All_Centroids', 'ftype': 'null'}]",400,False,True,1,NULL
2025-06-10 05:29:30.805,203,min_distances,DataOp,TWrite,142,True,null,PROPAGATE_FROM_INPUT,"[(hopID:178,name:is_row_in_samples,ftype:null)]",341,1,False,"[{'hop_id': 178, 'name': 'is_row_in_samples', 'ftype': 'null'}]",341,True,True,1,NULL
2025-06-10 05:29:30.805,204,1,LiteralOp,UNKNOWN,145,False,null,UNKNOWN_HOP_TYPE,[],0,0,False,[],0,False,False,0,NULL
2025-06-10 05:29:30.805,204,1,LiteralOp,UNKNOWN,145,False,null,DISALLOWED_OP,[],0,0,False,[],0,False,False,0,NULL
2025-06-10 05:29:30.805,205,__pred,DataOp,TWrite,146,True,null,UNKNOWN_HOP_TYPE,"[(hopID:204,name:1,ftype:null)]",0,0,False,"[{'hop_id': 204, 'name': '1', 'ftype': 'null'}]",0,False,True,1,NULL
2025-06-10 05:29:30.805,205,__pred,DataOp,TWrite,147,True,null,SCALAR_HOP,"[(hopID:204,name:1,ftype:null)]",0,0,False,"[{'hop_id': 204, 'name': '1', 'ftype': 'null'}]",0,False,True,1,NULL
2025-06-10 05:29:30.805,205,__pred,DataOp,TWrite,147,True,null,PROPAGATE_FROM_INPUT,"[(hopID:204,name:1,ftype:null)]",0,0,False,"[{'hop_id': 204, 'name': '1', 'ftype': 'null'}]",0,False,True,1,NULL
2025-06-10 05:29:30.806,207,__pred,DataOp,TWrite,151,True,null,UNKNOWN_HOP_TYPE,"[(hopID:830,name:4,ftype:null)]",-1,-1,False,"[{'hop_id': 830, 'name': '4', 'ftype': 'null'}]",1,False,True,1,NULL
2025-06-10 05:29:30.806,207,__pred,DataOp,TWrite,152,True,null,SCALAR_HOP,"[(hopID:830,name:4,ftype:null)]",-1,-1,False,"[{'hop_id': 830, 'name': '4', 'ftype': 'null'}]",1,False,True,1,NULL
2025-06-10 05:29:30.806,207,__pred,DataOp,TWrite,152,True,null,PROPAGATE_FROM_INPUT,"[(hopID:830,name:4,ftype:null)]",-1,-1,False,"[{'hop_id': 830, 'name': '4', 'ftype': 'null'}]",1,False,True,1,NULL
2025-06-10 05:29:30.818,208,samples_vs_runs_map,DataOp,TRead,238,True,null,PROPAGATE_FROM_INPUT,[],341,-1,False,[],-341,False,False,0,NULL
2025-06-10 05:29:30.818,209,X_samples_sq_norms,DataOp,TRead,234,True,null,PROPAGATE_FROM_INPUT,[],341,1,False,[],341,True,False,0,NULL
2025-06-10 05:29:30.818,213,is_row_in_samples,DataOp,TRead,231,True,null,PROPAGATE_FROM_INPUT,[],341,1,False,[],341,True,False,0,NULL
2025-06-10 05:29:30.806,214,All_Centroids,DataOp,TRead,155,True,null,PROPAGATE_FROM_INPUT,[],4,100,False,[],400,False,False,0,NULL
2025-06-10 05:29:30.810,217,min_distances,DataOp,TRead,184,True,null,PROPAGATE_FROM_INPUT,[],341,1,False,[],341,True,False,0,NULL
2025-06-10 05:29:30.816,218,X_samples,DataOp,TRead,222,True,null,PROPAGATE_FROM_INPUT,[],341,100,False,[],34100,False,False,0,NULL
2025-06-10 05:29:30.816,219,false,LiteralOp,UNKNOWN,220,False,null,UNKNOWN_HOP_TYPE,[],0,0,False,[],0,False,False,0,NULL
2025-06-10 05:29:30.816,219,false,LiteralOp,UNKNOWN,220,False,null,DISALLOWED_OP,[],0,0,False,[],0,False,False,0,NULL
2025-06-10 05:29:30.810,222,cdf_min_distances,UnaryOp,ucumk+,185,True,null,UNARY_ALLOWED,"[(hopID:217,name:min_distances,ftype:null)]",341,1,False,"[{'hop_id': 217, 'name': 'min_distances', 'ftype': 'null'}]",341,True,True,1,NULL
2025-06-10 05:29:30.811,222,cdf_min_distances,UnaryOp,ucumk+,186,True,null,UNKNOWN_HOP_TYPE,"[(hopID:217,name:min_distances,ftype:null)]",341,1,False,"[{'hop_id': 217, 'name': 'min_distances', 'ftype': 'null'}]",341,True,True,1,NULL
2025-06-10 05:29:30.811,222,cdf_min_distances,UnaryOp,ucumk+,186,True,null,PROPAGATE_FROM_INPUT,"[(hopID:217,name:min_distances,ftype:null)]",341,1,False,"[{'hop_id': 217, 'name': 'min_distances', 'ftype': 'null'}]",341,True,True,1,NULL
2025-06-10 05:29:30.812,226,parsertemp112,BinaryOp,+,197,False,null,UNKNOWN_HOP_TYPE,"[(hopID:809,name:93,ftype:null), (hopID:211,name:i,ftype:null)]",0,0,False,"[{'hop_id': 809, 'name': '93', 'ftype': 'null'}, {'hop_id': 211, 'name': 'i', 'ftype': 'null'}]",0,False,True,2,NULL
2025-06-10 05:29:30.812,226,parsertemp112,BinaryOp,+,197,False,null,DISALLOWED_OP,"[(hopID:809,name:93,ftype:null), (hopID:211,name:i,ftype:null)]",0,0,False,"[{'hop_id': 809, 'name': '93', 'ftype': 'null'}, {'hop_id': 211, 'name': 'i', 'ftype': 'null'}]",0,False,True,2,NULL
2025-06-10 05:29:30.811,229,0.0,LiteralOp,UNKNOWN,191,False,null,UNKNOWN_HOP_TYPE,[],0,0,False,[],0,False,False,0,NULL
2025-06-10 05:29:30.811,229,0.0,LiteralOp,UNKNOWN,191,False,null,DISALLOWED_OP,[],0,0,False,[],0,False,False,0,NULL
2025-06-10 05:29:30.811,230,uniform,LiteralOp,UNKNOWN,193,False,null,UNKNOWN_HOP_TYPE,[],0,0,False,[],0,False,False,0,NULL
2025-06-10 05:29:30.811,230,uniform,LiteralOp,UNKNOWN,193,False,null,DISALLOWED_OP,[],0,0,False,[],0,False,False,0,NULL
2025-06-10 05:29:30.812,234,random_row,DataGenOp,RAND,198,False,null,UNKNOWN_HOP_TYPE,"[(hopID:268,name:1.0,ftype:null), (hopID:229,name:0.0,ftype:null), (hopID:230,name:uniform,ftype:null), (hopID:226,name:parsertemp112,ftype:null), (hopID:268,name:1.0,ftype:null), (hopID:268,name:1.0,ftype:null), (hopID:808,name:1,ftype:null), (hopID:808,name:1,ftype:null)]",1,1,False,"[{'hop_id': 268, 'name': '1.0', 'ftype': 'null'}, {'hop_id': 229, 'name': '0.0', 'ftype': 'null'}, {'hop_id': 230, 'name': 'uniform', 'ftype': 'null'}, {'hop_id': 226, 'name': 'parsertemp112', 'ftype': 'null'}, {'hop_id': 268, 'name': '1.0', 'ftype': 'null'}, {'hop_id': 268, 'name': '1.0', 'ftype': 'null'}, {'hop_id': 808, 'name': '1', 'ftype': 'null'}, {'hop_id': 808, 'name': '1', 'ftype': 'null'}]",1,True,True,8,NULL
2025-06-10 05:29:30.812,234,random_row,DataGenOp,RAND,198,False,null,DISALLOWED_OP,"[(hopID:268,name:1.0,ftype:null), (hopID:229,name:0.0,ftype:null), (hopID:230,name:uniform,ftype:null), (hopID:226,name:parsertemp112,ftype:null), (hopID:268,name:1.0,ftype:null), (hopID:268,name:1.0,ftype:null), (hopID:808,name:1,ftype:null), (hopID:808,name:1,ftype:null)]",1,1,False,"[{'hop_id': 268, 'name': '1.0', 'ftype': 'null'}, {'hop_id': 229, 'name': '0.0', 'ftype': 'null'}, {'hop_id': 230, 'name': 'uniform', 'ftype': 'null'}, {'hop_id': 226, 'name': 'parsertemp112', 'ftype': 'null'}, {'hop_id': 268, 'name': '1.0', 'ftype': 'null'}, {'hop_id': 268, 'name': '1.0', 'ftype': 'null'}, {'hop_id': 808, 'name': '1', 'ftype': 'null'}, {'hop_id': 808, 'name': '1', 'ftype': 'null'}]",1,True,True,8,NULL
2025-06-10 05:29:30.813,237,cdf_min_distances,IndexingOp,UNKNOWN,205,False,null,UNKNOWN_HOP_TYPE,"[(hopID:222,name:cdf_min_distances,ftype:null), (hopID:1005,name:341,ftype:null), (hopID:1005,name:341,ftype:null), (hopID:808,name:1,ftype:null), (hopID:808,name:1,ftype:null)]",1,1,False,"[{'hop_id': 222, 'name': 'cdf_min_distances', 'ftype': 'null'}, {'hop_id': 1005, 'name': '341', 'ftype': 'null'}, {'hop_id': 1005, 'name': '341', 'ftype': 'null'}, {'hop_id': 808, 'name': '1', 'ftype': 'null'}, {'hop_id': 808, 'name': '1', 'ftype': 'null'}]",1,True,True,5,NULL
2025-06-10 05:29:30.813,237,cdf_min_distances,IndexingOp,UNKNOWN,205,False,null,DISALLOWED_OP,"[(hopID:222,name:cdf_min_distances,ftype:null), (hopID:1005,name:341,ftype:null), (hopID:1005,name:341,ftype:null), (hopID:808,name:1,ftype:null), (hopID:808,name:1,ftype:null)]",1,1,False,"[{'hop_id': 222, 'name': 'cdf_min_distances', 'ftype': 'null'}, {'hop_id': 1005, 'name': '341', 'ftype': 'null'}, {'hop_id': 1005, 'name': '341', 'ftype': 'null'}, {'hop_id': 808, 'name': '1', 'ftype': 'null'}, {'hop_id': 808, 'name': '1', 'ftype': 'null'}]",1,True,True,5,NULL
2025-06-10 05:29:30.814,239,parsertemp115,BinaryOp,<,209,False,null,DISALLOWED_OP,"[(hopID:222,name:cdf_min_distances,ftype:null), (hopID:872,name:random_row,ftype:null)]",341,1,False,"[{'hop_id': 222, 'name': 'cdf_min_distances', 'ftype': 'null'}, {'hop_id': 872, 'name': 'random_row', 'ftype': 'null'}]",341,True,True,2,NULL
2025-06-10 05:29:30.814,240,parsertemp116,AggUnaryOp,+,210,False,null,UNKNOWN_HOP_TYPE,"[(hopID:239,name:parsertemp115,ftype:null)]",1,1,False,"[{'hop_id': 239, 'name': 'parsertemp115', 'ftype': 'null'}]",1,True,True,1,NULL
2025-06-10 05:29:30.814,240,parsertemp116,AggUnaryOp,+,210,False,null,DISALLOWED_OP,"[(hopID:239,name:parsertemp115,ftype:null)]",1,1,False,"[{'hop_id': 239, 'name': 'parsertemp115', 'ftype': 'null'}]",1,True,True,1,NULL
2025-06-10 05:29:30.815,243,centroid_ids,BinaryOp,+,213,False,null,DISALLOWED_OP,"[(hopID:863,name:parsertemp116,ftype:null), (hopID:808,name:1,ftype:null)]",1,1,False,"[{'hop_id': 863, 'name': 'parsertemp116', 'ftype': 'null'}, {'hop_id': 808, 'name': '1', 'ftype': 'null'}]",1,True,True,2,NULL
2025-06-10 05:29:30.809,246,parsertemp119,DataGenOp,SEQ,170,False,null,UNKNOWN_HOP_TYPE,"[(hopID:808,name:1,ftype:null), (hopID:808,name:1,ftype:null), (hopID:808,name:1,ftype:null)]",1,1,False,"[{'hop_id': 808, 'name': '1', 'ftype': 'null'}, {'hop_id': 808, 'name': '1', 'ftype': 'null'}, {'hop_id': 808, 'name': '1', 'ftype': 'null'}]",1,True,True,3,NULL
