hop_id,name,op_code,allows_federated,result_ftype,reason_code,input_ftype_pattern,ftype_category,matrix_size
854,0,UNKNOWN,False,,UNKNOWN_HOP_TYPE,NO_INPUT,,0
854,0,UNKNOWN,False,,DISALLOWED_OP,NO_INPUT,,0
808,1,UNKNOWN,False,,UNKNOWN_HOP_TYPE,NO_INPUT,,1
808,1,UNKNOWN,False,,DISALLOWED_OP,NO_INPUT,,1
268,1.0,UNKNOWN,False,,UNKNOWN_HOP_TYPE,NO_INPUT,,0
268,1.0,UNKNOWN,False,,DISALLOWED_OP,NO_INPUT,,0
270,true,UNKNOWN,False,,UNKNOWN_HOP_TYPE,NO_INPUT,,1
270,true,UNKNOWN,False,,DISALLOWED_OP,NO_INPUT,,1
229,0.0,UNKNOWN,False,,UNKNOWN_HOP_TYPE,NO_INPUT,,0
229,0.0,UNKNOWN,False,,DISALLOWED_OP,NO_INPUT,,0
230,uniform,UNKNOWN,False,,UNKNOWN_HOP_TYPE,NO_INPUT,,0
230,uniform,UNKNOWN,False,,DISALLOWED_OP,NO_INPUT,,0
809,93,UNKNOWN,False,,UNKNOWN_HOP_TYPE,NO_INPUT,,1
809,93,UNKNOWN,False,,DISALLOWED_OP,NO_INPUT,,1
1005,341,UNKNOWN,False,,UNKNOWN_HOP_TYPE,NO_INPUT,,1
1005,341,UNKNOWN,False,,DISALLOWED_OP,NO_INPUT,,1
858,cols,UNKNOWN,False,,UNKNOWN_HOP_TYPE,NO_INPUT,,1
858,cols,UNKNOWN,False,,DISALLOWED_OP,NO_INPUT,,1
219,false,UNKNOWN,False,,UNKNOWN_HOP_TYPE,NO_INPUT,,0
219,false,UNKNOWN,False,,DISALLOWED_OP,NO_INPUT,,0
275,2,UNKNOWN,False,,UNKNOWN_HOP_TYPE,NO_INPUT,,0
275,2,UNKNOWN,False,,DISALLOWED_OP,NO_INPUT,,0
293,1.0,UNKNOWN,False,,UNKNOWN_HOP_TYPE,NO_INPUT,,0
293,1.0,UNKNOWN,False,,DISALLOWED_OP,NO_INPUT,,0
294,0,UNKNOWN,False,,UNKNOWN_HOP_TYPE,NO_INPUT,,0
294,0,UNKNOWN,False,,DISALLOWED_OP,NO_INPUT,,0
295,uniform,UNKNOWN,False,,UNKNOWN_HOP_TYPE,NO_INPUT,,0
295,uniform,UNKNOWN,False,,DISALLOWED_OP,NO_INPUT,,0
296,-1,UNKNOWN,False,,UNKNOWN_HOP_TYPE,NO_INPUT,,0
296,-1,UNKNOWN,False,,DISALLOWED_OP,NO_INPUT,,0
810,1,UNKNOWN,False,,UNKNOWN_HOP_TYPE,NO_INPUT,,1
810,1,UNKNOWN,False,,DISALLOWED_OP,NO_INPUT,,1
324,1,UNKNOWN,False,,UNKNOWN_HOP_TYPE,NO_INPUT,,0
324,1,UNKNOWN,False,,DISALLOWED_OP,NO_INPUT,,0
831,1,UNKNOWN,False,,UNKNOWN_HOP_TYPE,NO_INPUT,,1
831,1,UNKNOWN,False,,DISALLOWED_OP,NO_INPUT,,1
811,4,UNKNOWN,False,,UNKNOWN_HOP_TYPE,NO_INPUT,,1
811,4,UNKNOWN,False,,DISALLOWED_OP,NO_INPUT,,1
331,1,UNKNOWN,False,,UNKNOWN_HOP_TYPE,NO_INPUT,,0
331,1,UNKNOWN,False,,DISALLOWED_OP,NO_INPUT,,0
873,100,UNKNOWN,False,,UNKNOWN_HOP_TYPE,NO_INPUT,,1
873,100,UNKNOWN,False,,DISALLOWED_OP,NO_INPUT,,1
342,0,UNKNOWN,False,,UNKNOWN_HOP_TYPE,NO_INPUT,,0
342,0,UNKNOWN,False,,DISALLOWED_OP,NO_INPUT,,0
346,Infinity,UNKNOWN,False,,UNKNOWN_HOP_TYPE,NO_INPUT,,0
346,Infinity,UNKNOWN,False,,DISALLOWED_OP,NO_INPUT,,0
349,0,UNKNOWN,False,,UNKNOWN_HOP_TYPE,NO_INPUT,,0
349,0,UNKNOWN,False,,DISALLOWED_OP,NO_INPUT,,0
356,-2,UNKNOWN,False,,UNKNOWN_HOP_TYPE,NO_INPUT,,0
356,-2,UNKNOWN,False,,DISALLOWED_OP,NO_INPUT,,0
423,1,UNKNOWN,False,,UNKNOWN_HOP_TYPE,NO_INPUT,,0
423,1,UNKNOWN,False,,DISALLOWED_OP,NO_INPUT,,0
824,1.0E-6,UNKNOWN,False,,UNKNOWN_HOP_TYPE,NO_INPUT,,1
824,1.0E-6,UNKNOWN,False,,DISALLOWED_OP,NO_INPUT,,1
433,1,UNKNOWN,False,,UNKNOWN_HOP_TYPE,NO_INPUT,,0
433,1,UNKNOWN,False,,DISALLOWED_OP,NO_INPUT,,0
825,120,UNKNOWN,False,,UNKNOWN_HOP_TYPE,NO_INPUT,,1
825,120,UNKNOWN,False,,DISALLOWED_OP,NO_INPUT,,1
439,2,UNKNOWN,False,,UNKNOWN_HOP_TYPE,NO_INPUT,,0
439,2,UNKNOWN,False,,DISALLOWED_OP,NO_INPUT,,0
442,0,UNKNOWN,False,,UNKNOWN_HOP_TYPE,NO_INPUT,,0
442,0,UNKNOWN,False,,DISALLOWED_OP,NO_INPUT,,0
448,3,UNKNOWN,False,,UNKNOWN_HOP_TYPE,NO_INPUT,,0
448,3,UNKNOWN,False,,DISALLOWED_OP,NO_INPUT,,0
482,1,UNKNOWN,False,,UNKNOWN_HOP_TYPE,NO_INPUT,,0
482,1,UNKNOWN,False,,DISALLOWED_OP,NO_INPUT,,0
506,1.0,UNKNOWN,False,,UNKNOWN_HOP_TYPE,NO_INPUT,,0
506,1.0,UNKNOWN,False,,DISALLOWED_OP,NO_INPUT,,0
507,0,UNKNOWN,False,,UNKNOWN_HOP_TYPE,NO_INPUT,,0
507,0,UNKNOWN,False,,DISALLOWED_OP,NO_INPUT,,0
508,uniform,UNKNOWN,False,,UNKNOWN_HOP_TYPE,NO_INPUT,,0
508,uniform,UNKNOWN,False,,DISALLOWED_OP,NO_INPUT,,0
509,-1,UNKNOWN,False,,UNKNOWN_HOP_TYPE,NO_INPUT,,0
509,-1,UNKNOWN,False,,DISALLOWED_OP,NO_INPUT,,0
814,1,UNKNOWN,False,,UNKNOWN_HOP_TYPE,NO_INPUT,,1
814,1,UNKNOWN,False,,DISALLOWED_OP,NO_INPUT,,1
512,3,UNKNOWN,False,,UNKNOWN_HOP_TYPE,NO_INPUT,,0
512,3,UNKNOWN,False,,DISALLOWED_OP,NO_INPUT,,0
569,0,UNKNOWN,False,,UNKNOWN_HOP_TYPE,NO_INPUT,,0
569,0,UNKNOWN,False,,DISALLOWED_OP,NO_INPUT,,0
815,4,UNKNOWN,False,,UNKNOWN_HOP_TYPE,NO_INPUT,,1
815,4,UNKNOWN,False,,DISALLOWED_OP,NO_INPUT,,1
575,Infinity,UNKNOWN,False,,UNKNOWN_HOP_TYPE,NO_INPUT,,0
575,Infinity,UNKNOWN,False,,DISALLOWED_OP,NO_INPUT,,0
576,0,UNKNOWN,False,,UNKNOWN_HOP_TYPE,NO_INPUT,,0
576,0,UNKNOWN,False,,DISALLOWED_OP,NO_INPUT,,0
578,1,UNKNOWN,False,,UNKNOWN_HOP_TYPE,NO_INPUT,,1
578,1,UNKNOWN,False,,DISALLOWED_OP,NO_INPUT,,1
586,10,UNKNOWN,False,,UNKNOWN_HOP_TYPE,NO_INPUT,,0
586,10,UNKNOWN,False,,DISALLOWED_OP,NO_INPUT,,0
900,100,UNKNOWN,False,,UNKNOWN_HOP_TYPE,NO_INPUT,,1
900,100,UNKNOWN,False,,DISALLOWED_OP,NO_INPUT,,1
645,-2,UNKNOWN,False,,UNKNOWN_HOP_TYPE,NO_INPUT,,0
645,-2,UNKNOWN,False,,DISALLOWED_OP,NO_INPUT,,0
689,1.0,UNKNOWN,False,,UNKNOWN_HOP_TYPE,NO_INPUT,,0
689,1.0,UNKNOWN,False,,DISALLOWED_OP,NO_INPUT,,0
690,0,UNKNOWN,False,,UNKNOWN_HOP_TYPE,NO_INPUT,,0
690,0,UNKNOWN,False,,DISALLOWED_OP,NO_INPUT,,0
691,uniform,UNKNOWN,False,,UNKNOWN_HOP_TYPE,NO_INPUT,,0
691,uniform,UNKNOWN,False,,DISALLOWED_OP,NO_INPUT,,0
692,-1,UNKNOWN,False,,UNKNOWN_HOP_TYPE,NO_INPUT,,0
692,-1,UNKNOWN,False,,DISALLOWED_OP,NO_INPUT,,0
816,4,UNKNOWN,False,,UNKNOWN_HOP_TYPE,NO_INPUT,,1
816,4,UNKNOWN,False,,DISALLOWED_OP,NO_INPUT,,1
817,1000,UNKNOWN,False,,UNKNOWN_HOP_TYPE,NO_INPUT,,1
817,1000,UNKNOWN,False,,DISALLOWED_OP,NO_INPUT,,1
703,1,UNKNOWN,False,,UNKNOWN_HOP_TYPE,NO_INPUT,,0
703,1,UNKNOWN,False,,DISALLOWED_OP,NO_INPUT,,0
776,target/testTemp/functions/privacy/fedplanning/FederatedKMeansPlanningTest/out/Z,UNKNOWN,False,,UNKNOWN_HOP_TYPE,NO_INPUT,,0
776,target/testTemp/functions/privacy/fedplanning/FederatedKMeansPlanningTest/out/Z,UNKNOWN,False,,DISALLOWED_OP,NO_INPUT,,0
777,false,UNKNOWN,False,,UNKNOWN_HOP_TYPE,NO_INPUT,,0
777,false,UNKNOWN,False,,DISALLOWED_OP,NO_INPUT,,0
778,:,UNKNOWN,False,,UNKNOWN_HOP_TYPE,NO_INPUT,,0
778,:,UNKNOWN,False,,DISALLOWED_OP,NO_INPUT,,0
779,text,UNKNOWN,False,,UNKNOWN_HOP_TYPE,NO_INPUT,,0
779,text,UNKNOWN,False,,DISALLOWED_OP,NO_INPUT,,0
781,",",UNKNOWN,False,,UNKNOWN_HOP_TYPE,NO_INPUT,,0
781,",",UNKNOWN,False,,DISALLOWED_OP,NO_INPUT,,0
