hop_id,name,op_code,allows_federated,result_ftype,reason_code,input_ftype_pattern,ftype_category,matrix_size
774,.builtinNS::m_kmeans,m_kmeans,True,,UNKNOWN_HOP_TYPE,ROW+NULL_x7,,1
774,.builtinNS::m_kmeans,m_kmeans,True,,UNKNOWN_HOP_TYPE,ROW+NULL_x7,,1
774,.builtinNS::m_kmeans,m_kmeans,True,,PROPAGATE_FROM_INPUT,ROW+NULL_x7,,1
